tweet_id,agreement,num_labels,label,tweet_id.1,user_name,user_id,in_reply_to,retweet,friends,followers,status,verified,tweet,protected
172733735937130496,1.0,3,-1,3.23e+17,MixMasterRod,217329333.0,None,0,189,168,3725,0,...Yup #mmr #photoshop #dj #dopeman #dc #dupondcircle #madhatterdc #mixmasterrod #live #like #instadj… http://t.co/PQr7Y5ZDCC       ,0
564782226475585536,0.3333333333333333,3,-1,5.11e+17,theartdontstop,103039059.0,None,0,1350,1603,11595,0,It seems #affluenza has serious public health implications @ProPublica: http://t.co/EDyyPnWuWy http://t.co/l9ldj2RbZy #vaccinations       ,0
561736968195694592,0.6666666666666666,3,-1,7.56e+17,BLifeMontgomery,2871399976.0,None,0,128,27,31149,0,Public Health Clinic to offer back-to-school immunization clinic https://t.co/j4ef1N8u5q       ,0
562825767110066178,1.0,3,-1,3.26e+17,TheStreetMoguls,443461886.0,None,1,2375,1931,3992,0,#MMR reviewing Jennifair new single http://t.co/SdU5opIXfs   it's more likely a European brought it here actually@ballGame89 @jaketapper     ,0
562612989313175552,0.3333333333333333,3,-1,1.22e+17,1gifted1,145410024.0,None,0,544,1816,13736,0,I never thought it was doing any harm  you clowned me      ,0
486568275782819842,1.0,3,-1,5.7e+17,orionrountree,23837831.0,lauritzen_brian,0,2604,1832,9111,1,Nailed it. “@BrianKUSC: Measles getting more expensive. Disneyland Raises Ticket Prices AGAIN http://t.co/yWdyRsyDQC http://t.co/sHgKs25eud”       ,0
512392051800174593,0.3333333333333333,3,-1,1.79e+17,charlesbingham,405662948.0,None,0,20,52,383,0,On average  people who complain live longer -- Releasing this tension increases immunity and boosts their health.      ,0
562551162440671236,0.3333333333333333,3,-1,5.77e+17,EyesNotRequired,455361513.0,None,0,446,1337,15877,0,Reading more about measles makes me increasingly appalled at non-vaxers. It's an RNA virus. Like HIV/AIDS. aka-REAL DANGEROUS. come ON.       ,0
570705338888019968,0.3333333333333333,3,-1,5.33e+17,LADY_JADEMMR,26887492.0,None,1,583,383,9334,0,2nite we invade VB3 Presenting VIP FRIDAYS... Music by @deejayfrankie and @djsupadice Hosted By MMR… http://t.co/GGLvcrJAGZ       ,0
562796543896739840,0.6666666666666666,3,-1,2.18e+17,easymoneywalker,232355837.0,None,0,232,368,18113,0,Almighty Jesus  Nobody Gave Me Nothing But The MotherFxckin Measles!      ,0
291919158105493505,0.3333333333333333,3,-1,3.73e+17,wputka,48336625.0,None,0,535,2072,7315,0,@allsideswosu does the HPV vaccine help provide protection from transmission of disease in uncircumcised males?       ,0
606480728986120192,1.0,3,-1,5.59e+17,SteveMarmor,491669665.0,None,0,2156,2813,2412,0,Herbs &amp; More in Encinitas  has anti-virals for young and older      ,0
173469998168289280,0.6666666666666666,3,-1,4.54e+17,daJigMaster,247147063.0,littletorments,0,451,579,7879,0,@littletorments look up the cases of autism due to it you can get themarasol free vaccines but you have to ask for it...sketchy       ,0
557482140225396736,1.0,3,-1,6.16e+17,SanFranciscoCP,60452453.0,None,0,3208,12,323999,0,Jim Carrey Calls Gov. Brown A ‘Fascist’ For Signing Mandatory School Vaccination Bill: The actor  who believes… http://t.co/dyNTJM9q5l      ,0
540341037475323904,0.6666666666666666,3,-1,5.64e+17,avitable,2005641.0,None,0,14033,10446,38398,1,Under Pressure (To Not Vaccinate Your Kids) #RuinAn80sSong       ,0
256832902564835331,1.0,3,-1,5.14e+17,stephh_chap,321697106.0,None,0,149,0,4677,0,@C_BAK3 @CP___3 I dare someone to quiz us on the vaccine-autism controversy #Mnookin   fatigue. Cpox r water blister Measles red dots like poured over head     ,0
550501681860190208,0.3333333333333333,3,-1,6.74e+17,JessicaColter,293576161.0,None,0,123,164,3731,0,Yay for a pneumonia vaccine shot  blue lollipops      ,0
720839581524840449,1.0,3,-1,3.78e+17,SavannahNow,9164672.0,None,0,51719,908,180007,1,US measles tally already among worst in 15 years http://t.co/VqAnLp1cB0       ,0
561743862809759745,1.0,3,-1,4.34e+17,SanJoseCP,60208857.0,None,0,2597,10,200689,0,Public warned about possible exposure to measles: The public's being warned about a possible exposure to measles... http://t.co/cihh0sJmfw       ,0
503054352643551232,0.3333333333333333,3,-1,5.64e+17,PhiladelphiaCP,57976284.0,None,0,4433,45,358611,0,Health Department Rules Out Measles In Montgomery County Teen: A 15-year-old boy from Montgomery County who was… http://t.co/zf8FTO5rQl       ,0
504460597962887169,1.0,3,-1,4.41e+17,BenditoGawdZzzx,487017046.0,None,0,464,337,57142,0,All I wanted was an opportunity a bad bitch and some immunity to keep a nigga safe from the snakes       ,0
259764568627240960,0.3333333333333333,3,-1,5.18e+17,ColleenKraft,311694988.0,BadAstronomer,0,5230,4860,22541,0,“@BadAstronomer: 2) MYTH: “Vaccines didn’t save us” from measles. Actually  yes      ,0
249166483123478528,0.6666666666666666,3,-1,5.63e+17,LosAngelesCP,55218049.0,None,0,5649,24,342481,0,Parents’ ‘Personal Beliefs’ Exemption From School Vaccination Requirement Would End Under Bill http://t.co/JGibLphRZO       ,0
478705012257067008,0.6666666666666666,3,-1,5.63e+17,Lokackle,30455686.0,None,0,285,894,5308,0,Measle vaccinations should be mandatory#ronation#cdc       ,0
444232395235926016,1.0,3,-1,5.64e+17,siddiquehash,32538239.0,None,0,520,2186,35695,0,Measles Killing Kids Is The New Freedom: http://t.co/vNFEbbGcDE       ,0
561014053423026176,0.3333333333333333,3,-1,5.61e+17,ShaliniPammal,532710674.0,None,0,1484,1181,17602,0,#Vaccinations are important RT @sarahkliff: Measles cases in California outbreak keep rising — now at almost 80. http://t.co/9Hh6ttWtD3       ,0
531296415213830145,1.0,3,-1,5.63e+17,CareyAlvarez19,2366091924.0,None,0,60,103,387,0,Vaccinate your children and help prevent the spread of disease! Beyond the obvious exceptions  don't put others in danger!      ,0
547796560608628737,0.6666666666666666,3,-1,4.56e+17,RIHealthRIght,1060958862.0,None,0,254,300,974,0,"Good point in child vaccines bill- ""small employr also want to only pay for their kids but they pay for all""@BCBSRI http://t.co/Czv8KVR2ud       ",0
191366887458869248,0.3333333333333333,3,-1,3.64e+17,oshuaj,118934371.0,None,0,427,1347,156898,0,#Fake #Hoax-es: #BlackEyedAdults  #LochNessMonster      ,0
562662957549887489,0.6666666666666666,3,-1,4.13e+17,Tortured_Verse,29476754.0,None,0,3165,3829,81282,0,CDC warning: This years vaccine protects from only two versions of the affluenza virus. #Affluenza       ,0
440633837790699520,0.6666666666666666,3,-1,3.21e+17,LaLaLaLaToya,1228629456.0,CNN,0,953,776,103332,0,“@CNN: Hepatitis A scare at New York City restaurant prompts 239 to get vaccinated: http://t.co/bvw7Vk7SCm” can't even go out to eat       ,0
448459512216047616,0.3333333333333333,3,-1,5.61e+17,AnimalBeingKwel,18804967.0,None,0,198,287,572,0,Andrew Wakefield should be charged with crimes against humanity. .. seriously! !       ,0
522576275572289536,1.0,3,-1,5.62e+17,boredgirl260,5723252.0,jaketapper,0,2189,3174,183889,0,Good! “@jaketapper: these are the childhood vaccines required for kids in NJ http://t.co/Kr7BG9sO9b”       ,0
561971634253213698,0.6666666666666666,3,-1,5.17e+17,KarenLehr,377420439.0,None,0,2458,899,7348,1,Protect yourself from the #flu this season! Free vaccines this Oct. for select schools in West Ada School District-http://t.co/D9LpXdezZT       ,0
459393966366928896,0.3333333333333333,3,-1,2.94e+17,Boston_CP,70291924.0,None,0,2843,26,474001,0,Vt. bill would give immunity for some 911 OD calls: MONTPELIER  Vt. (AP) — Key law enforcement and health officials... http://t.co/cWBwG2Zg      ,0
