tweet_id,agreement,num_labels,label,tweet_id.1,user_name,user_id,in_reply_to,retweet,friends,followers,status,verified,tweet,protected
562745481273806848,1.0,3,1,1.73e+17,FunSizeAthlete,14551746.0,None,0,1651,2226,4984,0,Don't debate  vaccinate! (@ CDC) http://t.co/EAnhP8xR      ,0
576434259222646784,1.0,3,1,4.43e+17,lightenuputah,101979094.0,None,0,274,871,463,0,Help protect 10 000 children from measles! http://t.co/DbdgGmwWCz @WeCatapult #VaccinesWork      ,0
235480315035013120,0.6666666666666666,3,1,3.29e+17,BabyHakm,898108363.0,TraceyBernstein,0,353,885,9742,0,@TraceyBernstein hi! I have autistic grandson. Is that really true? Vaccine for autism?       ,0
431502180428705792,0.6666666666666666,3,1,5.64e+17,SanAntonioCP,58101529.0,None,0,2952,13,237713,0,Texas Republican Calls For Limiting Vaccine Exemptions: A Texas Republican is taking aim at a provision in state… http://t.co/Ttb3b9b2Up       ,0
562627663995863041,1.0,3,1,2.99e+17,jdpxo,260911067.0,None,0,298,279,15573,0,"I think it's safe to say that the most worthy opponent of you is actually you ""true  unless there happens to be measles present..""      ",0
565581191555076096,0.6666666666666666,3,1,3.46e+17,snowboardfarmer,31013318.0,jerodmcdaniel,0,7190,2062,48914,0,"@jerodmcdaniel it's ok my new career choice is an ""AIDS vaccine tester"" can't be any more risky than a farmer       ",0
558033603402416128,1.0,3,1,1.93e+17,pharmacareer,26324185.0,None,0,1241,0,5920,0,Director - Infectious Disease Vaccine Translational - FF & C Management - Research Triangle Park  NC http://t.co/JIdkEuHI #jobs      ,0
563045502271627265,0.6666666666666666,3,1,5.64e+17,Bobmannmedia,731893832.0,None,0,254,161,945,0,Of Mutual Concern on vaccines and measles with Dr. Thomas Birch @HolyNameMedCtr will be broadcast on 2/15/15 7AM @wfdufm 89.1       ,0
562972162752253952,1.0,3,1,5.64e+17,OklaVoter,1935100699.0,None,0,2489,4856,50749,0,If women have to endure a lecture &amp; waiting period for abortion  should not parents receive same prior to vaccinations for children?      ,0
512425108342706177,1.0,3,1,5.33e+17,laurathetill,862156117.0,WHO,0,16,91,197,0,"Why we can't have nice things// ""@WHO: Poor progress in increasing #measles vax coverage has resulted in large outbreaks""       ",0
417996100314755072,1.0,3,1,5.09e+17,megzyx1,246806226.0,_TheDailyDose_,0,101,183,9762,0,@_TheDailyDose_ because it has been shown to help immunity of whooping cough in newborn babies.       ,0
562461937074577408,1.0,3,1,4.69e+17,ArtieBrunelle,543714367.0,None,0,63,106,3430,0,“On average  people who complain live longer -- Releasing this tension increases immunity and boosts their health.” I AM IMMORTAL.      ,0
466623039938265088,0.6666666666666666,3,1,5.74e+17,MattGaydosGonza,88239627.0,None,0,305,736,7342,0,I lose brain cells when I read the anti vaccine arguments       ,0
468744869461385216,1.0,3,1,4.42e+17,sanacardi,168720269.0,None,0,2772,3399,248843,0,More than a dozen people in New York City test positive for the measles virus  health officials say - @NBCNewYork http://t.co/866yLQRLvd      ,0
542732394156290048,0.6666666666666666,3,1,5.71e+17,PaulCoffman,789997440.0,PGTrivia,0,28,46,3030,0,@PGTrivia but no measles       ,0
563203597676978177,1.0,3,1,2.94e+17,christian7591,174069013.0,enriqueCx2,0,85,0,11931,0,"@enriqueCx2 are u repeating what I just said or are you thinking ""HMM NO mmr va de mal en peor ese wey""       ",0
564496181393248256,1.0,3,1,5.04e+17,lisette225,101346316.0,FionaRhiannon,0,643,1069,108917,0,@FionaRhiannon You might want to check your children's immunization records to check what shots they've had.       ,0
563589057691648002,0.6666666666666666,3,1,6.84e+17,BLifeMemorial,2870795963.0,None,0,109,27,13614,0,Children's Museum of Houston to Offer Free Vaccinations https://t.co/tUYKjSbETa       ,0
467422764467781632,0.6666666666666666,3,1,5.62e+17,PhiladelphiaCP,57976284.0,None,0,4433,45,358611,0,Measles Spreading Across Nation  Including In Delaware http://t.co/OLUtJeFcYi      ,0
563726594460905472,0.6666666666666666,3,1,5.65e+17,abbstar1,21991094.0,None,0,443,376,8816,0,I'm over this vaccination debate. We are gonna have to split the population into safe and possibly sick.       ,0
560961657740869632,0.6666666666666666,3,1,5.66e+17,lelupi1213,1136906833.0,TheShannonBurke,0,37,56,2805,0,@TheShannonBurke chicken pox as an adult can actually kill you and measles are much worse than chicken pox in any way shape and form       ,0
562855789401223169,0.6666666666666666,3,1,5.91e+17,SeattleCP,74998364.0,None,0,1968,11,321323,0,Measles diagnosed in Spokane adult for first time in more than 20 years: Measles is back in Spokane County for the… http://t.co/N86edzewj1       ,0
431889383357431808,1.0,3,1,4.73e+17,MixMasterRod,217329333.0,None,0,189,168,3725,0,Good Friends Good Music madhatterdc #mmr #lonelyisland #liljon #turnuptodeath #edm #madhatterdc… http://t.co/KkkYzgHBOZ       ,0
483105433541148672,0.6666666666666666,3,1,6.63e+17,FreePourDonnie,37321638.0,None,0,1400,824,40117,0,Life different when you M.A.D.E. ....... #MMR #BBoyEnt #humblebeginnings #teamfreepour #aftonshows… https://t.co/AQy2rgjTjr       ,0
219525967905959936,1.0,3,1,4.72e+17,DrSteveHodges,485783409.0,None,1,595,724,1029,0,Measles cases at highest rate in 20 years due to decrease in vaccination rate. http://t.co/ECKya6geQK       ,0
440313579212791808,0.6666666666666666,3,1,5.62e+17,Beamske,264553115.0,CalmCoolSnarky1,0,520,486,12210,0,"@highendfashion1 @crowguye @steveolivas I was born back in ""the day""....1970 to be exact and I got MMR shots       ",0
269112722757660672,0.6666666666666666,3,1,5.12e+17,missmarilynd,62374346.0,None,0,306,74,37369,0,I'm at Orange County Health Care Agency - Travel Immunization Clinic in Santa Ana  CA http://t.co/doFgcsoosC      ,0
414518635466866688,1.0,3,1,2.46e+17,JennyVitcak,712818374.0,None,0,43,62,214,0,“On average  people who complain live longer -- Releasing this tension increases immunity and boosts their health.” @AndrewPohlman      ,0
562684709403377664,1.0,3,1,2.49e+17,topix_boston,14411454.0,None,0,907,16,18508,0,Chemist in crime lab scandal worked at UMass vaccine lab: Annie Dookhan - then known as Annie Khan - worked for ... http://t.co/pjdH0n0d       ,0
562418879650353153,0.6666666666666666,3,1,5.26e+17,PierreRobert933,935295133.0,None,5,26520,309,1962,0,Waiting for @foofighters to take the stage @BlackCatDC.@933WMMR brings complete concert coverage! MMR winners here 2! http://t.co/hziiJjdbg8       ,0
481824994477883392,0.6666666666666666,3,1,1.95e+17,jamonsour42,333061664.0,ewhitney12,0,80,266,1176,0,"@ewhitney12 ""After Midnight"" Government? American Government? Asian Measles Government ? Grouchy Mongoose Government? Was that any help?       ",0
565255824390754305,1.0,3,1,4.7e+17,suneet66,606552678.0,BklynBckstretch,0,719,1495,10222,0,@BklynBckstretch I'm not getting into this with u. They are a health hazard to horses. Contact the NYS Dept of Wildlife and vaccinate dogs.       ,0
464158043056648192,1.0,3,1,4.88e+17,JayandSteve,45627569.0,None,0,7347,6239,303966,0,Migrant kids better vaccinated than U.S. kids  but Fox News stokes ‘germ’ fears anyway: http://t.co/aRAYTn4Maf  FDA budgets..     ,0
292838607096541184,1.0,3,1,4.97e+17,ladydiquickwit,26979999.0,None,0,5182,6243,20142,0,#thefive when #o give #immunity we support them #school to grave?       ,0
481092617690574848,1.0,3,1,5.64e+17,Bobmannmedia,731893832.0,None,0,254,161,945,0,@wfdufm local show this weekend: Measles and vaccine facts. Guest Dr. Thomas Birch @HolyNameMedCtr. Sunday 2/8 7AM 89.1fm. Archived Wfdu.fm       ,0
587171200939515904,1.0,3,1,4.52e+17,PeanutRaver,21846177.0,None,0,10449,7888,153861,0,Damn measles outbreak       ,0
558033015130324994,1.0,3,1,3.28e+17,UNjobs_Health,70104925.0,None,0,1240,69,24821,0,Director  Health Information Systems for Better Immunization Data (BID)      ,0
129326279026683904,1.0,3,1,3.66e+17,CharlieDeMar,471517986.0,None,0,12690,3440,12681,1,Sounds like a win-win. @FWAllenCountyHD offers back to school vaccines and free school supplies.       ,0
573348220685852672,0.6666666666666666,3,1,3.53e+17,apostlebeechard,1017786553.0,None,0,326,180,15427,0,Today-1885-Louis Pasteur successfully tested his anti-rabies vaccine on the child who later became Pasteur Institute director.       ,0
534092775642636288,1.0,3,1,5.53e+17,RealDealGomes,181841585.0,CNN,0,188,1249,18074,0,“@CNN: Nine Disneyland tourists leave with measles. http://t.co/OGSOVoZy84” @LetLett       ,0
446649189481865216,1.0,3,1,5.17e+17,staceyholley77,23835190.0,colorfulzouis,0,3483,1848,43242,0,@calumsoreos it's a sometimes fatal disease. It's really scary bc it's passed like the flu but there's no vaccination.       ,0
565619203823398913,1.0,3,1,5.64e+17,techiejenny,336889059.0,ABC,0,1133,1797,2343,0,@ABC @epicallybad @Melissalhollema Jordyn had her shots and we know her quirks aka #aspergers. #measles #whoknows #distractingtherealissues       ,0
443088833077592064,1.0,3,1,5.42e+17,bencin,16012396.0,Benaar,0,20,23,1477,0,@Benaar Kids are immunized  right?      ,0
575153285063049217,0.6666666666666666,3,1,4.39e+17,StevenAveson,238172781.0,None,0,2944,1908,19979,1,Measles update @NECN Snow possible Monday until then just plain Cold @MattNoyesNECN Midweek commute @scottmontminy http://t.co/IMAvarrsJ2       ,0
673570990996127744,0.6666666666666666,3,1,5.55e+17,cre8tivt,120167838.0,None,0,80,98,1483,0,"Measles linked to Disneyland and it's visitors from foreign countries. Spokesperson ""It's a Small World after all.'"" #PointsMe @midnight       ",0
555508004468969472,1.0,3,1,7.15e+17,PairsonnalitesE,186478529.0,None,0,1943,866,967737,0,AIDS N : Preventive Treatment Like Truvada Won't Stop HIV. Only a Vaccine Can: Last month  the global public health… https://t.co/ykp0GsVkWl      ,0
448923232964313088,1.0,3,1,5.64e+17,g33kgurli,823708.0,LiveInPerson,0,1435,2563,22855,0,@LiveInPerson no it's not weird or a conspiracy. It's ppl who risk the lives of others by not vaccinating.       ,0
561296001026523136,0.6666666666666666,3,1,5.71e+17,AdamsFantasy,485777932.0,None,0,7813,7728,148255,0,"WHO 'taken aback' by measles outbreaks http://t.co/etxOGPH8ls This was always ""obvious.""       ",0
562780786005643264,1.0,3,1,5.62e+17,reisbaron,17240971.0,None,0,1023,4154,8533,0,"Anti-vaccine parents who want ""natural"" lives 4 their children remind me of vegans who wear leather belts &amp; shoes. http://t.co/wxHpNlFYVd       ",0
509093510763405313,0.6666666666666666,3,1,5.62e+17,Beamske,264553115.0,CalmCoolSnarky1,0,520,486,12210,0,@highendfashion1 @crowguye @steveolivas ummmm it has always been MMR.       ,0
562649012054937600,1.0,3,1,6.16e+17,phineasflapdood,1638517201.0,ThusSpokeJon,0,14723,15737,28378,0,.@ThusSpokeJon @ErinBrockovich @Merck @JimCarrey there is no mercury in childhood vaccines. C'mon folks  please stop spreading pseudoscience      ,0
442826329809879040,1.0,3,1,7.82e+17,PairsonnalitesE,186478529.0,None,0,1943,866,967737,0,AIDS : 1 in 10 children carry immunity to AIDS - study: The study published in Science Translational Medicine… https://t.co/a7LtJJZEr1       ,0
564520152977637376,1.0,3,1,2.45e+17,zorrojaz,525897579.0,None,0,1500,3421,3247,0,Opting out of vaccinations 4 children is #Deadly to t health of USA It's like t tech tht gives us life is under attack! http://t.co/zCTAXXyg       ,0
113420423705788416,0.6666666666666666,3,1,5.63e+17,BlakDynomite,752296230.0,Ljay90,0,307,1411,14488,0,RT @Ljay90: VACCINATE. YOUR. KIDS.       ,0
394502241627164672,1.0,3,1,5.19e+17,chartmann99,41650683.0,voxdotcom,0,669,2997,2896,0,@voxdotcom measles is more contagious then ebola and the public is freeked out over ebola but won't vaccinate their kids from measled       ,0
387624043739754496,1.0,3,1,6.3e+17,PhiladelphiaCP,57976284.0,None,0,4433,45,358611,0,Philly leads nation with rate of HPV vaccination: Last week federal health officials said too few teenagers are… http://t.co/BCZqzUfb5o       ,0
228993057012457473,0.6666666666666666,3,1,5.21e+16,LegiScanPA,104713697.0,None,0,515,1,87832,0,SB550 [Update] In child protective services  further providing for definitions      ,0
618110935287246849,0.6666666666666666,3,1,1.07e+17,MedicalBrief,237710227.0,None,0,1943,2408,24722,0,Looking at the Risks of Vaccines. Chickenpox vaccine carries some potential for side effects that can cr... - @NYTimes http://t.co/DTklrJx       ,0
562850542687625216,0.6666666666666666,3,1,8.57e+16,djhernandez75,20201292.0,None,0,453,920,1070,0,"@DeepakChopra: Nationalism is an infantile disease, the measles of humanity--Einstein this is very true.       ",0
392825485522374656,0.6666666666666666,3,1,5.62e+17,ChrisMichaelW,364962021.0,None,0,2825,4991,151899,0,Measles symptoms according to Dr. Richard Besser: Fever Runny Nose Cough Pink Eyes u can this up on your own  online      ,0
423501104307916800,0.6666666666666666,3,1,5.2e+17,StressedPanther,246433398.0,GovMalloyOffice,0,51,179,4844,0,"@GovMalloyOffice glad I don't live in Ct. A ""public health emergency"" just the though of the possiblity of forced vaccination is terrifying.       ",0
573365197231923200,1.0,3,1,3.94e+17,ajculls,920473088.0,None,0,82,0,8085,0,I'm at MMR (MN) http://t.co/9zaoYOH5Uj       ,0
561593201027330048,0.6666666666666666,3,1,1.75e+17,HRP3,77214741.0,None,0,29,61,184,0,Jason Fahon producer and Saturday morning guy at MMR one of the best DJs @ 93.3 WMMR http://t.co/f9T3iXAI       ,0
509943031563563008,1.0,3,1,5.6e+17,DetroitCP,60364834.0,None,1,2638,5,367177,0,Webcast: Answers to your measles questions: 30 p.m. to 1 p.m. for a webcast with Dr. Frank McGeorge and Dr.… http://t.co/gE4056DiXO       ,0
563110588256387072,0.6666666666666666,3,1,5.65e+17,djsupadice,24215001.0,None,0,577,529,12817,0,When it comes to the family  IT'S ALL LOVE!!! #WeOnTop #MMR #MeanBoy #MBS #SquadUp @kamillion201… http://t.co/ZLexWn47w8      ,0
626243260642557953,0.6666666666666666,3,1,5.68e+17,Paulhenson,217663852.0,None,1,11879,19,1851,0,U.S. health researchers say measles outbreak in 17 states is of same genetic type as measles commonly found in the Philippines       ,0
562479200356286464,1.0,3,1,5.1e+17,AmidonChris,1151483376.0,NPRHealth,0,1255,973,16697,0,“@NPRHealth: Get The Measles  Get Ready To Be Out For Two Weeks http://t.co/27UPURLATH” #Duh 000 miles away.     ,0
586330115434385409,1.0,3,1,4.09e+17,DenielleBalint,769803523.0,NBCPhiladelphia,0,92,230,313,0,“@NBCPhiladelphia: How safe is the meningitis vaccine that hasn't been approved in the U.S.? http://t.co/sfO3zOBKJ0” Scary  not far from us.      ,0
512691475570634753,1.0,3,1,5.55e+17,cajunurmama,160041194.0,RodaleInc,0,75,0,565,0,"“@RodaleInc: #Tip: Look for someone to squeeze! Hugs can boost immunity  lower heart rate  have your kids vaccinated""     ",0
483966137625894914,1.0,3,1,4.69e+17,kirsten_lana,291439178.0,None,2,1111,689,15073,0,Meta study reveals no link between #autism &amp; #vaccines. Now can we all move on? http://t.co/nHubEiiQR1       ,0
86265440493502464,1.0,3,1,5.62e+17,boredgirl260,5723252.0,None,0,2189,3174,183889,0,And measles is actually endemic in England  it isn't in Mexico      ,0
572549246626500608,1.0,3,1,5.62e+17,PhiladelphiaCP,57976284.0,None,0,4433,45,358611,0,Gov. Christie: Parents Should Have Some Choice On Whether Or Not To Vaccinate Their Kids http://t.co/fthU0jWuZk       ,0
562416770489675776,1.0,3,1,2.68e+17,BlenderMami,221607696.0,None,0,344,440,1892,0,W/my 14 yr old at the Dr's for 2nd round of HPV immunization. It's worse for him to get shots now than when he was a baby bc HATES needles!       ,0
61539674291847168,0.6666666666666666,3,1,5.58e+17,RealBenDundee,2151042842.0,None,0,307,1130,14112,0,GOOD: Anti-Vaxxers Tend to Cluster  Great. http://t.co/DtYTL9rkBP Some science haters are creationists some refuse to vaccinate their kids      ,0
383797307377868800,0.6666666666666666,3,1,4.59e+17,eprichep,163678190.0,gatesfoundation,0,289,179,855,0,WHO estimates #vaccines save 2-3 mill kids annually RT @gatesfoundation 10 reasons we love vaccines: http://t.co/wqOtxRlmx3 via @PATHtweets       ,0
464059020089647105,0.6666666666666666,3,1,4.51e+17,iLikeBrettDaily,263834276.0,None,0,403,0,25377,0,tune into mmr right now holy shit loaded with celebs and hilarious       ,0
564631634062761985,1.0,3,1,1.16e+17,yatown_news,347508855.0,None,0,744,42,234646,0,Oklahoma Caring Van provides free immunizations to children-kjrh.com #Garnett #Tulsa http://t.co/nLnITTaK       ,0
563334207850971136,1.0,3,1,3.43e+17,boredgirl260,5723252.0,tannemic,0,2189,3174,183889,0,Yes they are. Especially since they think vaccines are poison but bleach is ok“@akteresa: @boredgirl260 holy shit. Those people are insane.”       ,0
590739000312393728,1.0,3,1,4.33e+17,iamjennifair,330268543.0,None,0,1327,300,23768,0,Enjoying my New York Times #motown #nyc #mmr http://t.co/91gyqjfbmt       ,0
522936557389369344,0.6666666666666666,3,1,4.13e+17,PairsonnalitesE,186478529.0,None,0,1943,866,967741,0,AM-News : Ghana workshop claims awareness is key to tackling MMR: Uganda has received a new electronic tracking... http://t.co/RaUMxM07WY       ,0
563101206915321857,1.0,3,1,5.66e+17,meagangarrison_,57238973.0,None,0,775,856,55682,0,When anti-vaccination individuals try to cite the CDC...so you trust them if they (supposedly) help your argument? Okay.       ,0
564455394227933184,0.6666666666666666,3,1,4.92e+16,LegiScanOK,104729708.0,None,0,730,1,78898,0,HB1726 [Update] Volunteer Professional Services Immunity Act; extending immunity for elementary school activities... http://bitly.com/g0gzCs       ,0
705121648429703168,0.6666666666666666,3,1,5.64e+17,PhiladelphiaCP,57976284.0,None,0,4433,45,358611,0,1st case of measles confirmed in New Jersey http://t.co/XZ4CRkb0HD       ,0
509883438841999360,0.6666666666666666,3,1,3.99e+17,MyMissus,48014432.0,None,0,307,289,27915,0,Nbd Justin and Freddie from Vaccines are here no I'm breathing no I'm fine... (@ Baby's All Right) http://t.co/x4dJE2EhMr       ,0
522739852878831616,1.0,3,1,5.92e+17,essellem33,330098678.0,None,1,87,106,7909,0,Fucking dangers and failures..oh you mean the ones killing the kids or making them extremely sick cause u chose not to vaccinate?       ,0
562306790583328768,1.0,3,1,5.78e+17,iloveustanley,54421383.0,None,0,10508,183,217712,0,I vaccinated your baby while you were at hot yoga       ,0
448458014442283008,1.0,3,1,5.13e+17,Austin_CP,62413708.0,None,0,2281,11,262809,0,Andrew Wakefield  autism researcher      ,0
559713325135577088,0.6666666666666666,3,1,4.63e+17,10queues,537123150.0,dyupharmd,1,7752,28,6988,1,@dyupharmd @mohong - we're working on a few of these measles and mumps cousins http://t.co/rgj1s9LCAK #PAS2014 most interesting phylogeny       ,0
448273764581519360,1.0,3,1,3.76e+17,davidwbrown66,534971881.0,seattletimes,0,443,348,6296,0,RT @seattletimes: Health officials warn of possible measles exposure at tennis clubs in Kirkland and Bellevue http://t.co/L9yZwhwAGx       ,0
569196303143583745,1.0,3,1,5.61e+17,JohnCChatham,434634806.0,jswatz,1,563,719,17298,0,“@jswatz: Father of Boy With Leukemia Asks California School Officials to Bar Unvaccinated Students http://t.co/PhmwLJcaEk” #vaccineswork       ,0
399206102824677376,1.0,3,1,5.58e+17,HandsomeNoXi,1346239484.0,Ghosttlol,0,817,258,29343,0,@XGN_Ghoster @DerrekRealize @ESN_Creeper autumn won 6 out of 4 and got b5. We went on 15 game win streaks...mmr is brokennnnn       ,0
550515653023891456,1.0,3,1,5.53e+17,LosAngelesCP,55218049.0,None,0,5649,24,342481,0,9 cases of measles confirmed in California: There have been nine confirmed cases of measles  the California… http://t.co/Pri0C2zyjw      ,0
517076149935947776,1.0,3,1,5.62e+17,GenieGene_PS,37244523.0,None,0,4178,1265,78888,0,"Well  since anti-vaccination is being condoned I guess the next step is to acknowledge the ""fluoride in the water is toxic"" people.      ",0
569677740166791170,1.0,3,1,5.63e+17,brookebutler44,521735307.0,lizziegale,0,523,426,11499,0,@lizziegale @kylesullivan215 where's the bitch that's tellin everyone I have measles... That'll cause a Twitter fight       ,0
585592673958002690,1.0,3,1,3.3e+17,amandaaa_xoxo,1099087057.0,ashleymosborne,0,66,157,4930,0,@ashleymosborne be careful! Watch for a fever..I think Olivia caught the measles after a cold/virus       ,0
575142158962847745,1.0,3,1,5.65e+17,BaltimoreCP,66179557.0,None,0,2967,34,307806,0,Baltimore health officials to parents: 'Vaccines are ... our obligation to one another': Baltimore City Health… http://t.co/nhUi4zbYWC       ,0
531308481979367424,1.0,3,1,5.63e+17,votreseulpoison,21832267.0,None,0,259,267,15227,0,VACCINATE YOUR CHILDREN!!! http://t.co/yrMyAGGhLz       ,0
586532073101377538,1.0,3,1,5.58e+17,Joyasaurus,79896517.0,None,0,323,293,13448,0,So apparently there has been a measles breakout at Disneyland       ,0
98774134540083200,0.6666666666666666,3,1,4.64e+17,ChukcDavis,1260904849.0,None,0,768,369,89131,0,“@livdur_benny: My nose won't stop running!” bruh that is a symptom for measles       ,0
586532779199836163,1.0,3,1,3.63e+17,RyJetNet,262497561.0,None,0,491,2288,52350,0,So autism is comin from doctors vaccines .. I'm not surprised at all       ,0
562395405208416256,1.0,3,1,5.63e+17,LaurelWilson1,568434667.0,None,0,55,0,1357,0,Let's go to Disney and get the measles!! :D       ,0
216582817700782080,1.0,3,1,3.15e+17,JusJeras,94419604.0,None,0,305,261,47905,0,"Why did MTV2 just show me 2 ""get your baby this vaccine"" commercials? Its not going down fam. No microchips  no nothing.      ",0
504975620791877632,0.6666666666666666,3,1,5.59e+17,MarroquinA26,341366754.0,None,0,68,84,2415,0,"Another episode of Law and Order #SVURewatch ""@KIONrightnow: Possible measles case in Monterey http://t.co/coXhJitTfP""       ",0
332688438669242369,1.0,3,1,5.22e+17,teramonkey,17501013.0,None,3,1481,1797,19626,0,Vaccine for pneumonia and meningitis routinely given to babies exceeds expectations: http://t.co/mmwhvMMNoZ       ,0
578338326618337280,0.6666666666666666,3,1,4.97e+17,teachergirl00,302824089.0,uninhabitedprds,0,1073,999,86327,0,@uninhabitedprds At the school I teach in  you wouldn't believe how many students register and haven't had all of their vaccines.      ,0
565384502005231616,1.0,3,1,4.06e+17,Opitoc,180406148.0,None,0,418,1621,18433,0,Manchester road race time!!! #mmr from east center street http://t.co/t8abQxSVpc       ,0
553192554196262913,1.0,3,1,4.46e+17,i_m_th_walrus,365129836.0,None,0,146,1778,4645,0,Anyone here have the measles?       ,0
406760277510598656,1.0,3,1,3.86e+17,dlynnmarie78,21408363.0,None,0,1340,2061,14300,0,For all that dont believe that vaccines can cause autism here are 81 studies that show they do http://t.co/859YgXxmx2 #vaccinescauseautism       ,0
569876925465763840,1.0,3,1,5.06e+17,fieldsforever58,460661035.0,None,0,387,1937,20782,0,Neurosurgeon Exposes Vaccines  CDC      ,0
520093882554384384,1.0,3,1,5.71e+17,think4it,25512806.0,HarryBallzak1,0,727,3621,7526,0,@HarryBallzak1 measles? I'm no where near Disneyland! #badjoke       ,0
